esr_id;name;latitude;longitude
091008;Торнякалнс;56.93266678;24.08915901
091014;Атгазене;56.9171524;24.07974625
091103;Баложи;56.84438324;24.04763603
091118;Яунолайне;56.80648804;23.98446274
091508;Олайне;56.78653717;23.9466114
091512;Далбе;56.74165726;23.87547112
091601;Цена;56.70870209;23.83298492
091620;Цукурфабрика;56.65288925;23.75823212
091809;Елгава;56.64143753;23.73391151
091902;Даугава;56.5380249;25.71947289
091936;Сеце;56.5100975;25.36811256
092002;Даудзева;56.5084343;25.24431229
092021;Мента;56.53845596;25.0979538
092106;Тауркалне;56.56155777;24.9356823
092110;Лачплесис;56.575737;24.79281235
092203;Вецумниеки;56.59042358;24.53727722
092303;Миса;56.59180832;24.39335251
092407;Иецава;56.62864685;24.23484039
092411;Залите;56.64147186;24.08555031
092515;Гароза;56.65056992;23.94957542
092801;Глуда;56.5995636;23.49497986
092905;Добеле;56.62863922;23.28489304
093039;Биксти;56.6914444;22.98095894
093202;Броцены;56.69309235;22.57033348
093306;Салдус;56.68579865;22.47195435
093409;Скрунда;56.68058014;22.01269341
093503;Калвене;56.62112045;21.69421005
093607;Кокнесе;56.6509819;25.4392662
093700;Айзкраукле;56.62269592;25.27464676
093715;Мулдакменс;56.63107681;25.20670319
093912;Кайбала;56.70317459;24.8887291
093927;Юмправа;56.67987823;24.96923828
094008;Лиелварде;56.72220993;24.80778503
094012;Кегумс;56.74205017;24.72522736
094031;Парогре;56.80890656;24.61574554
094101;Огре;56.8157692;24.60204315
094116;Яуногре;56.82183075;24.58176231
094120;Икшкиле;56.83953476;24.50614357
094135;Саулкалне;56.84951019;24.43587494
094205;Саласпилс;56.86050034;24.35312271
094402;Сауриеши;56.91706848;24.36200142
094559;Аугшциемс;56.94857407;24.78598976
094826;Балтава;56.88932037;25.47674942
095000;Земитаны;56.96549606;24.15629959
095029;Вагонный парк;56.94429398;24.15609741
095104;Лигатне;57.18427658;25.02396202
095119;Сигулда;57.15316391;24.85551453
095208;Инчукалнс;57.09626389;24.6865406
095301;Вангажи;57.07842636;24.58669472
095405;Криевупе;57.0645752;24.50886726
095509;Гаркалне;57.04688644;24.41441917
095706;Югла;56.99216461;24.23504448
095800;Чиекуркалнс;56.98028946;24.16853142
096003;Саулкрасти;57.26940536;24.42685127
096018;Пабажи;57.24213409;24.4083004
096022;Инчупе;57.22465134;24.39769745
096037;Лиласте;57.18167114;24.33576012
096111;Гауя;57.14199448;24.28892517
096126;Царникава;57.1279068;24.27883339
096145;Гарциемс;57.10185242;24.20553398
096158;Калнгале;57.08596802;24.15139198
096164;Вецаки;57.07471085;24.11554527
096215;Вецдаугава;57.05710983;24.10710716
096304;Зиемельблазма;57.03623581;24.113657
096408;Мангали;57.01859283;24.12963104
096501;Саркандаугава;56.99296188;24.13419724
096709;Засулаукс;56.94096375;24.05220604
096732;Иманта;56.95029068;24.00097466
096747;Бабите;56.9571991;23.95327568
096751;Золитуде;56.94923401;24.02236748
096766;Приедайне;56.97189713;23.88694191
096802;Лачупе;56.96967697;24.04588509
096906;Ильгюциемс;56.97265244;24.07068443
097006;Болдерая;57.01922607;24.04968452
097129;Булдури;56.98106003;23.85198593
097152;Дубулты;56.96965408;23.77672768
097307;Слока;56.94740677;23.61834335
097326;Кемери;56.93824005;23.49044037
097353;Милзкалне;56.97020721;23.23273468
097364;Тукумс-1;56.96579742;23.16976357
097504;Тукумс II;56.9596405;23.11535835
097523;Пуре;57.06237411;22.89592552
097631;Джуксте;56.80760193;23.33408546
097646;Ливберзе;56.70274353;23.46326256
097805;Кандава;57.08306503;22.82120705
097909;Сабиле;57.13149261;22.65185547
098009;Стенде;57.14365387;22.53854561
098013;Личи;57.17861176;22.42004013
098028;Спаре;57.2153511;22.26553535
098032;Усма;57.25023651;22.17054558
098102;Угале;57.28198242;22.01239014
098206;Вентспилс;57.39169693;21.59279823
098600;Лиепая;56.52435303;21.0170517
099232;Алуксне;57.412323;27.04536438
100001;Калининград-Сортировочный;54.68810654;20.49199486
100016;Калининград-Пассажирский;54.6933655;20.498572
100020;Киевская;54.68201828;20.47040176
100049;Голубые Озера;54.64525986;20.35827637
100054;Голубево;54.61560822;20.40858459
100069;Светлое;54.578974;20.356285
100073;1305 км;54.5663714;20.328287
100088;1307 км;54.5624644;20.3058988
100092;1298 км;54.60054779;20.39350319
100500;Нестеров;54.6286255;22.5788975
100514;Дивное-Новое;54.6056154;22.4007774
100529;1163 км;54.5985819;22.3149193
100533;1167 км;54.5855334;22.2413616
100707;Гусев;54.5848768;22.1987383
100711;1176 км;54.5848856;22.1196976
100726;1180 км;54.5870018;22.05118942
100730;Веселовка;54.5881691;22.01177025
100745;1189 км;54.5923147;21.9595908
100753;1191 км;54.60380936;21.89988899
100800;Черняховск;54.6285707;21.8188748
100820;Междуречье;54.6195563;21.5437343
100834;Пушкарево;54.6218962;21.3795411
101310;Железнодорожный;54.35705185;21.32444
101502;Угрюмово-Новое;54.55475235;21.65983391
101536;Красновка;54.60094833;21.74450684
101706;Знаменск;54.61495972;21.21487999
101803;Гвардейск;54.635859;21.0690008
101818;1252 км;54.63315964;20.9826107
101907;Озерки-Новые;54.6305063;20.8956154
101911;Комсомольск-Западный;54.6245819;20.7555695
101926;1271 км;54.63843536;20.70217514
102100;Луговое-Новое;54.6519169;20.6232621
102120;Айвазовский;54.6729625;20.5698821
102223;Стрельня-Новая;54.507406;20.5820353
102238;18 км;54.7345756;20.2628561
102242;21 км;54.53029251;20.56962585
102257;20 км;54.81839371;20.2804184
102401;Владимиров;54.58576202;20.56210327
102416;Отважное;54.6165808;20.5497879
102505;Дзержинская-Новая;54.66341019;20.53376198
102516;Остановочный пункт № 4;54.67395401;20.53172302
102609;Ладушкин;54.57076645;20.1770134
102613;Сосновый Бор;54.55678177;20.11285019
102628;Приморское-Новое;54.54328537;20.05591583
102632;Знаменка-Новая;54.51202774;20.00345421
102647;1312 км;54.57379532;20.21862984
102651;1333 км;54.48130035;19.95400047
102702;Мамоново;54.46414185;19.93482018
102901;Западный-Новый;54.7106148;20.4570721
103007;Лесное-Новое;54.7282369;20.3650006
103014;Люблино-Новое;54.7364465;20.2995902
103029;13 км;54.73706055;20.32941055
103048;18 км;54.5508461;20.56177139
103103;Шиповка;54.74092484;20.18783379
103118;26 км;54.7442845;20.1319297
103137;33 км;54.73751068;20.02773285
10318;Шуйский Мост;61.8864343;34.2497954
103207;Балтийский Лес;54.67390442;20.11899567
103326;Мечниково;54.68284607;19.93229294
103334;Приморск-Новый;54.73216248;20.00341034
103372;45 км;54.6599884;19.91865921
103404;Балтийск;54.64440155;19.89681625
103616;Калининград Северный;54.72172928;20.50061798
103620;Чкаловск-Западный;54.76485062;20.44528198
103635;Колосовка-Западная;54.80202484;20.30363655
103645;20 км;54.53853226;20.56646538
103654;Дружное-Западное;54.78107071;20.3504467
103705;Переславское-Западное;54.84067535;20.25208664
103711;Романово;54.89773941;20.23907661
103809;Пионерский Курорт;54.94879913;20.22550392
103813;Светлогорск-1;54.93334961;20.1605854
103828;Светлогорск-2;54.94404984;20.14648819
104002;Зеленоградск-Новый;54.95851898;20.47275543
104017;Сокольники-Новые;54.94388962;20.41509819
104021;Сокольники;54.93891907;20.39686966
104036;Рощино;54.9288559;20.36288452
104040;Куликово;54.93007278;20.32368469
104060;Малиновка;54.94960022;20.44029808
10407;Шуйская;61.9411125;34.250394
104202;Рябиновка;54.8275531;20.5072405
104214;Каштановка;54.86859894;20.49298668
104229;Муромское;54.89497757;20.48698807
104233;Сосновка;54.93312836;20.49002838
104252;7 км;54.80174255;20.51844215
10426;Лучевой;62.0376795;34.2140369
104303;Кутузово-Новое;54.74667358;20.53367615
104318;Гурьевск-Новый;54.79264832;20.63106346
104322;Баевка 2;54.81306839;20.79501724
104341;Баевка;54.80962753;20.76231766
104356;Добрино;54.81357193;20.86873055
104375;Славянское;54.8392127;20.9745637
104774;119 км;55.07224655;21.78346634
104801;Советск;55.0836925;21.8800783
104816;Ржевское;55.0736651;21.7272907
104835;Петино;54.83984375;21.27864647
104873;Богатово;54.8451492;21.3505968
104888;Шолохово;54.8427289;21.199235
104892;Полесск;54.8555069;21.10070229
104905;Неман-Новый;55.03066635;22.02682114
10500;Суна;62.1117266;34.2434397
105522;Кутишкяй;55.83245468;23.47578621
10604;Заделье;62.168437;34.2051189
10708;Кондопога;62.2093216;34.2761655
107212;Рауденай;55.998909;22.72637749
10727;Мянсельга;62.2605461;34.4488653
10731;Илемсельга;62.2993044;34.5167109
107320;Дусейкяй;55.97813034;22.46039963
107405;Тяльшяй;55.9928894;22.25153923
107413;Леплауке;55.97169876;22.09916687
107424;Тарвайняй;55.94658279;21.9706955
107509;Плунге;55.91913986;21.85196114
107617;Шатейкяй;55.96072388;21.64691353
107809;Кретинга;55.88685608;21.22929192
107833;Крятингале;55.83479309;21.18004417
107848;Калоте;55.78652191;21.12520981
108003;Клайпеда;55.72100449;21.13549042
10801;Кедрозеро;62.3623541;34.4879374
10820;Лижма;62.418573;34.4311616
10843;Викшезеро;62.5883828;34.2870462
108501;Прекуле;55.56085968;21.30619431
108624;Кукорай;55.4629364;21.452528
108709;Шилуте;55.34717941;21.48436928
10905;Нигозеро;62.2236425;34.3343058
110003;Даугавпилс;55.87469482;26.52835464
11005;Кяппесельга;62.6740809;34.2692852
110107;Даугавпилс;55.87469482;26.52835464
11015;Уница;62.739099;34.361218
110427;Индра;55.87638855;27.54127121
110501;Краслава;55.92533112;27.14556313
110817;Лугажи;57.75407791;26.00270844
110821;Сауле;57.69375229;25.89326859
110906;Стренчи;57.63396072;25.69832993
110910;Бренгули;57.55854797;25.55808258
111006;Валмиера;57.52198029;25.44035721
111010;Бале;57.45784378;25.44123459
11109;Пергуба;62.8015821;34.4572222
111107;Лоде;57.38825607;25.41432953
111114;Янямуйжа;57.34392166;25.33949852
11113;Предмедгорский;62.8535066;34.439818
111203;Цесис;57.31402588;25.28316116
111218;Арайши;57.23810196;25.30124092
111222;Мелтури;57.20755005;25.23439598
111307;Иерики;57.19950867;25.17278671
111453;Галгауска;57.17461777;26.5549984
111538;Стамиериене;57.23587036;26.88292313
111557;Дундури;57.29342651;26.97590256
111561;Папарде;57.30702209;26.9971714
111608;Гулбене;57.1830864;26.76591492
112600;Карсава;56.81551361;27.69410133
112901;Зилупе;56.39175034;28.11786652
112916;Нерза;56.43080521;27.95921135
112920;Исталсна;56.4822464;27.82912827
112935;Бриги;56.41478729;28.05259323
113016;Цирма;56.53368378;27.53381538
11306;Медвежья Гора;62.9085547;34.4493238
113105;Резекне-2;56.51997757;27.34598541
113815;Варакляны;56.56057739;26.76939964
11400;Вичка;62.9315648;34.5454753
11414;Лумбушозеро;62.9845693;34.4997049
114201;Крустпилс;56.52166748;25.85829544
114220;Трепе;56.43852615;26.07591629
11429;Малыга;63.0485347;34.4311091
114305;Ливаны;56.35132217;26.18067169
114318;Ерсика;56.25454712;26.21035957
11433;Ванзозеро;63.1049969;34.3878725
114428;Ваболе;56.04075241;26.45760536
114432;Ликсна;55.99800491;26.45283127
114466;Ницгале;56.13544846;26.37173271
115026;Рубикяй;55.53123474;25.28203201
11503;Новый Поселок;62.4895097;34.3513096
11522;Раменцы;63.2768544;34.3167128
11537;Сумеричи;63.3456816;34.325984
11541;Масельская;63.1510252;34.3017338
115914;Тарушкос;55.73102188;24.54920387
115933;Рагувеле;55.68241501;24.70803261
115948;Сурдеги;55.65814972;24.79449844
115967;Трошкунай;55.58969498;24.90223503
116014;Аникшчай;55.53258514;25.10858536
116226;Лаба;55.74430466;23.91219711
116230;Лабучяй;55.74412918;23.98540497
117106;Мадона;56.85084534;26.22030067
11715;Суглица;63.5218683;34.2682131
11720;Ригозеро;63.6019002;34.2974105
117303;Марциена;56.77173615;26.09707642
11749;Уросозеро;63.4377338;34.2441439
117500;Яункалснава;56.6871376;25.97733498
117604;Плявиняс;56.61716843;25.71687889
117801;Весета;56.72957993;25.79289436
11804;Сегежа;63.7442644;34.3025866
11819;Май-Губа;63.8156365;34.2528012
11908;Надвоицы;63.8935655;34.2683064
11912;Шавань;63.9448029;34.2361085
11927;704 км;63.9847797;34.1897814
120005;Вильнюс;54.66988754;25.28474236
12008;Кочкома;64.0350255;34.2476786
120306;Кяна;54.63890457;25.690979
120325;Оро Уостас;54.64262772;25.27648735
120402;Науйойи-Вильня;54.69395828;25.40872574
120414;Кивишкес;54.67055511;25.51862335
120429;Пакяне;54.65162659;25.60544777
120503;Яшюнай;54.45283508;25.28055
120537;Тяряшишкес;54.48635864;25.24030685
120541;Парудаминис;54.5284996;25.24266052
120607;Вальчюнай;54.56196976;25.26098251
120611;Юодшиляй;54.58021164;25.2663269
120804;Паняряй;54.62971878;25.17707062
120819;Воке;54.63350296;25.12827682
120908;Лянтварис;54.64500809;25.0471096
120912;Кариетишкес;54.67520905;25.00595093
120927;Саусяй;54.70106125;24.99352455
120931;Рикантай;54.7166748;24.98298836
120946;Лазденай;54.74903107;24.94201088
12101;Идель;64.1370376;34.2457447
12116;Тунгуда;64.2282018;34.3039298
121608;Варена;54.20937347;24.57473373
121614;Зярвинос;54.10970688;24.48768044
121629;Марцинконис;54.05252838;24.40782547
12205;Летний;64.3019764;34.4192008
12210;Кильбо;64.3657131;34.429087
122208;Матуйзос;54.27475739;24.68609619
122212;Памяркяй;54.31401062;24.706604
122301;Валькининкай;54.352314;24.72020721
122316;Кальвяй;54.39710617;24.74569321
122320;Кляпочяй;54.45087814;24.77864838
122405;Рудишкес;54.51685333;24.83194542
122418;Шклеряй;54.562603;24.87938309
122424;Мишкиняй;54.59569168;24.94218254
122509;Сянейи Тракай;54.61283493;24.97975349
122513;Тракай;54.62898636;24.9377079
122706;Вевис;54.77941513;24.81218719
122710;Каугонис;54.8150177;24.71301651
122725;Жасляй;54.83639526;24.58874321
122803;Кайшядорис;54.86321259;24.46071815
122903;Правенишкес;54.90170288;24.22081947
122918;Карчюпис;54.91592026;24.14596748
122922;Палямонас;54.91445541;24.06095886
122941;Амаляй;54.8947258;24.00931931
12309;Сосновец;64.4311656;34.4692543
123107;Каунас;54.88622665;23.93174362
123126;Гарлява;54.81177139;23.90483665
12313;Уда;64.4907178;34.5757154
123200;Мауручяй;54.78170395;23.76754761
123215;Пабалишкяй;54.77421188;23.69362831
123228;Юре;54.75875092;23.59549332
12328;Горелый Мост;64.516438;34.6643556
123304;Моцкава;54.32824326;23.35568047
123408;Казлу-Руда;54.74864578;23.4995594
123412;Баготойи;54.72727203;23.33989906
123802;Шяштокай;54.36092758;23.44406509
12397;Маленьга;63.854288;36.4610012
124006;Мариямполе;54.55746841;23.36486244
124010;Будвечяй;54.61500931;23.413517
124025;Винчяй;54.67365265;23.44165611
124038;Бябрулишке;54.70762253;23.46280098
124114;Альксненай;54.7100296;23.13532066
124203;Вилкавишкис;54.68603516;23.0217762
124218;Альвитас;54.65496445;22.87421227
124307;Кибартай;54.64114761;22.75934792
124701;Ионава;55.09351349;24.27591896
125009;Кедайняй;55.3084259;23.97779846
125032;Байсогала;55.63087082;23.7544117
12510;Руйга;63.9701916;36.1122832
125121;Гуджюнай;55.52488327;23.79111481
125140;Гимбогала;55.72557068;23.66431808
12525;Вирандозеро;64.013754;36.0045003
12544;Нюхча;63.9099297;36.257447
125507;Радвилишкис;55.80557632;23.53644753
125526;Манкишкяй;55.84360886;23.43695831
125600;Шиленай;55.86382294;23.41392517
125615;Содай;55.879776;23.39216042
125629;Зокняй;55.90029907;23.36390686
125704;Шяуляй;55.92300034;23.31406975
125719;Толёчяй;55.95174789;23.25824356
12614;Колежма;64.118319;35.7276142
12629;Тегозеро;64.1902419;35.5546036
12633;Ухтица;64.0473375;35.9155373
126406;Мажейкяй;56.31255341;22.33963585
126730;Папиле;56.14944839;22.80752182
127004;Кужяй;55.97880936;23.12342453
12703;Сумский Посад;64.2473037;35.3911642
12718;Вирма;64.3201267;35.2456931
127201;Густонис;55.74446487;24.1603241
12722;Сухое;64.3904151;35.0060188
127305;Панявежис;55.74549866;24.35468483
12737;Шижня;64.4714446;34.7882706
127409;Субачюс;55.76649857;24.73992538
12741;Выг;64.5084873;34.7222502
127413;Бигайляй;55.77074432;24.65029907
127428;Карсакишкис;55.77086639;24.53528595
127502;Купишкис;55.82620239;24.99207687
127517;Раджюнай;55.76947403;24.88637161
127521;Скапишкис;55.86145401;25.1960125
127540;Панямунелис;55.90756989;25.38749695
127803;Рокишкис;55.93936157;25.59754944
128204;Бяздонис;54.80508804;25.5210762
128401;Подбродзье;54.97428894;25.75998497
128444;Сантака;54.89483643;25.63990593
128454;Мицкунай;54.72001648;25.49747276
128469;Павильнис;54.67854691;25.35477448
128505;Швенчёнеляй;55.16381073;25.99352837
128543;Жеймена;55.08348846;25.92957115
128562;Паилгис;54.93314743;25.66171265
128609;Игналина;55.33828735;26.16341972
128906;Дукштас;55.51961517;26.32520676
128914;Лобиняй;55.41724777;26.22074699
128929;Висагинас;55.61400604;26.41611862
129103;Турмантас;55.69950104;26.46544456
129118;Гярконис;55.56238937;26.35823441
13000;Беломорск;64.541237;34.7754004
130007;Брест-Центральный;52.10000992;23.6810379
130100;Брест-Северный;52.11133575;23.65402031
13015;Заливы;64.6625964;34.8007929
130204;Брест-Восточный;52.11026764;23.72726822
130219;Харитоны;52.15216064;23.88181877
130223;Нагораны;52.17096329;23.93954468
130238;Сахарный завод;52.18790436;23.98330879
130242;Кошелево;52.14292526;23.85111046
130308;Брест-Полесский;52.09458923;23.71050262
130312;Юго-Запад;52.07734299;23.7308445
130346;Митьки;52.02758026;23.71199608
130350;Прилуки;51.9858551;23.70006371
130365;Страдичи;51.94166183;23.66368675
130375;Кодень;51.92278671;23.65301323
130384;Знаменка;51.88088226;23.64079475
130399;Верасы;52.00197601;23.71299934
130401;Мотыкалы;52.20834732;23.58184242
130416;Заказанка;51.96419525;23.68223
130810;Мухавец;52.02777863;23.79375839
130825;Берёзовая Роща;52.04547501;23.77588654
130837;Брест-Южный;52.06438828;23.75019073
131009;Бернады;52.02106094;23.71330452
13119;Мягрека;64.8629599;34.67019
131207;Жабинка;52.20091248;24.01716042
131211;Матеевичи;52.23472977;24.08821678
131226;Яковчицы;52.25366211;24.12310982
13123;Шуерецкая;64.7391875;34.6993416
131230;Столпы;52.28162384;24.16932297
131245;Тевли;52.33999252;24.23622131
131251;Лясы;52.41079712;24.3321743
131264;Прилутчина;52.42990494;24.39229393
131283;Батча;52.2181015;24.17172813
131298;Бобры;52.21746826;24.09195137
13138;813 км;64.76509080000001;34.6460241
131705;Высоко-Литовск;52.40049744;23.38141251
131713;Высокое-Город;52.35706329;23.41550064
131724;Верба;52.31800079;23.42588806
131739;Люта;52.28562546;23.45106888
132002;Хотислав;51.70478821;24.17403412
132204;Лыщицы;52.25793076;23.49426842
132214;Щитники;52.23818207;23.52607918
132229;Дачное;52.18016052;23.59516525
132233;Мотыкалы Большие;52.19556046;23.59425545
132248;Прибужье;52.15814972;23.61522675
132252;Скоки;52.13672256;23.62726402
132267;Западное;52.22466278;23.55013084
13227;Ламбино;65.08992640000001;34.582999
132303;Дубица;51.80463791;23.64437294
13231;Поньгома;65.2433032;34.4650366
132318;Збунин;51.83935547;23.63461494
132322;Леплёвка;51.76337433;23.64645386
132337;Домачево Город;51.73126221;23.62346077
132341;Липинки;51.69813538;23.59873772
132356;Харсы;51.66020584;23.59077454
132360;Приборово;51.62485123;23.59300041
132375;Селяхи;51.6088295;23.59817696
132380;Комаровка;51.57855225;23.60784531
132394;Кобелки;51.74370575;23.63762474
132407;Томашовка;51.55135727;23.61234856
13246;883 км;65.302001;34.367458
13250;Кемь-Пристань;64.9902808;34.7865676
132500;Закрутин;51.94625854;23.91466331
132515;Роматово;51.90384293;23.98526573
132523;Пожежин;51.88121414;24.02272606
132534;Боровая;51.95648575;23.8976593
132549;Дубок;51.9815712;23.85750008
132553;Жемчужина;51.99061203;23.84417725
132604;Малорита;51.79430771;24.08623886
132619;Мельники;51.74214554;24.13074112
132708;Кобрин;52.22362137;24.34552765
132712;Камень;52.20130157;24.52282333
132727;Черевачицы;52.21903229;24.22950363
132801;Городец;52.19601822;24.69195938
132816;Антополь Кобринский;52.18958282;24.78198624
132820;Вулька Антопольская;52.18431473;24.85443878
132835;Пигановичи;52.17679977;24.95667076
132842;Липово;52.19283295;24.60185242
132905;Дрогичин;52.18202972;25.05220604
132919;Дрогичин-Город;52.17961502;25.15063858
132924;Липники;52.16811371;25.23277092
132939;Орловичи;52.17798996;24.9955864
133005;Трудовая;52.14643478;25.39206314
133014;Огдемер;52.15484238;25.32045937
133024;Снитово;52.14040375;25.44596863
133109;Янов-Полесский;52.12940979;25.55205345
133113;Юхновичи;52.12162399;25.72998238
133128;Понятичи;52.11957932;25.8311882
133132;Молотковичи;52.11778641;25.92243576
133202;Пинск;52.12223816;26.08901787
133310;Алёнушка;52.18804932;26.28699684
133325;Ясельда;52.17548752;26.25213623
133400;Парохонск;52.24803543;26.40976334
133414;Озёрная;52.20314789;26.31873703
133429;Лобча;52.29216766;26.50744629
133433;Ловча;52.29681778;26.61772728
133448;Хвоецкое;52.28866196;26.67061996
133452;Вулька Лунинецкая;52.28235626;26.71280098
133467;Вылазы;52.21924973;26.35276604
133471;Дубновичи;52.26906967;26.44760132
133607;Оранчицы;52.47049713;24.52301598
133611;Ткачи;52.49819565;24.61246681
133626;Павловичи;52.50748825;24.68553352
133700;Берёза-Картузская;52.53295517;24.89940071
133729;Кабаки;52.51462555;24.77177429
133804;Белоозёрск;52.4667244;25.1870842
134008;Бронная Гора;52.60677719;25.09271622
134101;Коссово-Полесское;52.65145874;25.22190094
134116;Берёза-Город;52.54787445;24.97355461
134205;Ивацевичи;52.70921326;25.34528923
134224;Борки;52.77789688;25.41047478
134239;Речица;52.5613327;25.12488556
134243;Войтешин;52.51251984;25.15602303
134309;Доманово;52.82876968;25.47419167
134313;Бытень;52.87678909;25.61726379
134402;Лесная;52.9802475;25.76787949
134506;Грицевец;53.04011154;25.8633213
134915;Пересельцы;53.82960892;24.07097244
134924;Лосево;53.85919189;24.10415459
134934;Чернуха;53.91609955;24.10408974
134949;Лихачи;53.92828369;24.19809151
134953;Салатье;53.91563416;24.17695427
134968;Узбережь;53.94144058;24.22013283
134972;Поречье;53.88580322;24.1342144
134987;Учитель;53.9324379;24.08299255
13509;Кузема;65.3538666;34.2640329
135104;Брузги;53.55553436;23.66664124
13513;Воньга;65.4242363;34.2674611
135208;Гродно;53.68648148;23.84912682
135212;Каплица;53.71453857;23.93099785
135227;Богушевка;53.76015091;23.9596653
135231;Рыбница;53.82011414;24.03614998
135246;Клочки;53.55895996;23.69154739
135250;Бокуны;53.56423187;23.72271919
135265;Немейщизна;53.5806427;23.75068092
135272;Коробчицы;53.59962082;23.75986481
13528;Сиг;65.5734931;34.2023176
135284;Гибуличи;53.62405396;23.77181244
135299;Пригородный;53.65968323;23.81843567
135301;Аульс;53.67427444;23.95961571
135316;Мурованка;53.65639877;24.02033043
135320;Завадичи;53.64516068;24.05485153
135335;Житомля;53.61815643;24.10908318
135349;Бирюличи;53.58794785;24.1603241
135354;Полесский Парк;53.69267273;23.86699867
135405;Скидель;53.57203674;24.22405434
135415;Хвойняны;53.53712082;24.27228165
135424;Черлёна;53.49685669;24.31333733
135439;Дубно;53.46023178;24.38714027
135443;Заполье;53.43018723;24.45640564
135602;Свислочь;53.01595306;24.07620621
135617;Свислочь-Посёлок;53.02907181;24.11050224
135621;Саки;53.05731583;24.20467567
135636;Монтовты;53.08794022;24.25335503
135640;Нестеровичи;53.06666946;24.22542
13570;935 км;65.718811;34.053546
13602;Энгозеро;65.790021;33.9444321
136200;Берестовица;53.11610794;23.96780205
136215;Жиличи;53.09975052;24.04625511
136225;Рудавка;53.10589218;24.1319809
136234;Мстибово;53.10741806;24.23610687
136249;Андреевичи;53.11141205;24.30031013
136253;Голынка;53.11681747;24.36325073
136268;Лесники;53.10890961;24.19416809
136709;Волковыск-Центральный;53.13851929;24.41385078
136713;Волковыск-Город;53.15450287;24.44903755
136728;Старая Весь;53.15197372;24.89069939
136732;Войтковичи;53.15211868;24.57209969
136747;Лебяды;53.18714523;24.69420052
136751;Подстанция;53.22996521;24.45009422
136802;Зельва;53.16204071;24.79891014
136817;Савичи;53.16982651;24.62565231
136821;Плетяничи;53.12238312;24.94728661
136906;Озерница;53.08403778;25.03209496
136910;Гриньки;53.07579422;25.15068626
136930;Костени;53.0679512;25.19092369
137006;Слоним;53.09526825;25.34359932
137010;Фабричный;53.08055496;25.39289284
137035;Исса;53.08264923;25.50198174
137059;Ивная;53.10574341;25.58667946
13706;Амбарный;65.8976864;33.7096462
137063;Детковичи;53.12094498;25.69631577
13710;Боярская;65.962501;33.354167
137101;Полонка;53.12095642;25.72846031
137114;Севрюки;53.11609268;25.82555771
137129;Боровцы;53.10689926;25.93839455
137148;Приозерный;53.11144257;25.87920952
137203;Мосты;53.4287529;24.54209709
137218;Кульшичи;53.38119507;24.47698975
137222;Даниловцы;53.32657242;24.4299202
137237;Старина;53.35942841;24.45394135
137241;Турья;53.50798798;24.72383499
137256;Бобры;53.5318985;24.7425518
137307;Рось;53.29362488;24.42399597
137400;Рожанка;53.55814362;24.78969574
137415;Желудок;53.62539291;24.89496613
137420;Логвины;53.593853;24.85320473
137434;Микелевщина;53.47066116;24.66313744
137504;Скрибовцы;53.69141769;24.98874283
137519;Семашки;53.72785187;25.04937172
137523;Курган;53.74912262;25.10650635
137538;Поречаны;53.77090073;25.13783455
137542;Белогруда;53.78696823;25.17975044
137557;Далёкий;53.82162094;25.2131176
137561;Халечино;53.66610336;24.95482635
137608;Лида;53.88151169;25.29459953
137612;Минойты;53.79207611;25.3624382
137627;Гончары;53.73553085;25.3931675
137631;Дитва;53.7530899;25.38203049
137646;Раклёвцы;53.84177017;25.23718262
137650;Дитрики;53.69827652;25.40860176
137701;Гуды;53.95832825;25.26541328
137716;Петюны;54.05677414;25.29361725
137805;Бастуны;54.0783844;25.29376411
137816;Вороново;54.15477371;25.30134201
137909;Беняконе;54.24531174;25.35310745
137913;Ёткишки;54.20888519;25.34987259
138009;Гутно;53.91743469;25.36492538
13801;Лоухи;66.0753895;33.0591445
138013;Кирьяновцы;53.95494843;25.50858116
138117;Яцуки;53.57670212;25.50869942
138206;Новоельня;53.46393585;25.58655548
138210;Дворец;53.4030304;25.58114433
138225;Выгода;53.35124207;25.59991074
138230;Хорошки;53.32788849;25.61468697
138244;Молчадь;53.31528091;25.7131958
138259;Клишевичи;53.54563141;25.52001953
13829;Кереть;66.1978404;32.901121
138314;Мицкевичи;53.29753876;25.75127029
138403;Мордичи;53.26793289;25.81789589
138418;Замошье;53.2160759;25.88739395
138422;Домашевичи;53.19233322;25.93296242
138437;Барановичи-Северные;53.15390778;26.01543427
138441;Козлякевичи;53.17608643;25.94542694
138456;Железница;53.25362396;25.84099388
138507;Барановичи-Центральные;53.13215256;25.9935379
138511;Ольсевичи;53.18540955;26.12859154
138526;Пост №1;53.14105606;26.0234375
138530;Крошин;53.19603348;26.15612411
138545;Юшкевичи;53.20646286;26.23461723
138550;Погорельцы;53.2044487;26.29632759
138564;Хвоево;53.23565292;26.38310432
138579;Липа;53.26131821;26.44360352
138600;Городея;53.31490326;26.53808022
138615;Осиповщина;53.38809967;26.60203171
138626;Синяво;53.43391418;26.67928505
138634;Воротище;53.35355377;26.56964874
138704;Столбцы;53.4827652;26.75599289
138719;Кучкуны;53.5064621;26.83400726
138723;Отцеда;53.51394272;26.86881065
138738;Колосово;53.52854919;26.92560196
138742;Тёмные Ляды;53.50084686;26.79031944
138812;Мезиновка;53.54464722;26.9658947
138901;Барановичи-Полесские;53.12919235;26.04228401
138916;Русино;53.0860939;26.0950737
138920;Федюки;53.07231522;26.16969299
